"ExperimentName","Subject","Session","Procedure.Block.","Running.Block.","Trial","cue_target","Direction","ListNum","JOL","JOL_RT","Procedure.Trial.","Recall_prompt","Response","Response_RT"
"D_JOL C 2",139,1,"BlockProc2","Block2",47,"Main - Scar","U",80,"40",2623,"StudyProc5","Main - ?","task",9974
"D_JOL D 2",136,1,"BlockProc1","Block1",79,"Word - Sentence","F",6,"100",2224,"StudyProc3","Word - ?","sentence",4844
"D_JOL D 2",136,1,"BlockProc1","Block1",30,"Wasp - Bug","F",7,"100",2528,"StudyProc3","Wasp - ?","sting",4067
"D_JOL D 2",136,1,"BlockProc1","Block1",60,"Division - Math","F",8,"100",1959,"StudyProc3","Division - ?","math",2029
"D_JOL D 2",136,1,"BlockProc1","Block1",73,"Attorney - Law","F",9,"100",2669,"StudyProc3","Attorney - ?","law",2843
"D_JOL D 2",136,1,"BlockProc1","Block1",66,"Fantastic - Great","F",10,"100",2692,"StudyProc3","Fantastic - ?","great",2361
"D_JOL D 2",136,1,"BlockProc1","Block1",69,"Latch - Key","F",11,"100",2545,"StudyProc3","Latch - ?","key",4988
"D_JOL D 2",136,1,"BlockProc1","Block1",51,"Chili - Hot","F",12,"100",6297,"StudyProc3","Chili - ?","hot",2064
"D_JOL D 2",136,1,"BlockProc1","Block1",57,"Racket - Ball","F",13,"0",5473,"StudyProc3","Racket - ?","noise",2951
"D_JOL D 2",136,1,"BlockProc1","Block1",44,"Chore - Work","F",14,"0",10333,"StudyProc3","Chore - ?","done",3775
"D_JOL D 2",136,1,"BlockProc1","Block1",64,"Famine - Hunger","F",15,"100",1871,"StudyProc3","Famine - ?","huner",3085
"D_JOL D 2",136,1,"BlockProc1","Block1",61,"Drowsy - Sleep","F",16,"100",1971,"StudyProc3","Drowsy - ?","sleep",3264
"D_JOL D 2",136,1,"BlockProc1","Block1",47,"Stench - Smell","F",17,"100",4142,"StudyProc3","Stench - ?","smell",3237
"D_JOL D 2",136,1,"BlockProc1","Block1",41,"Attire - Clothes","F",18,"100",4827,"StudyProc3","Attire - ?","clothes",3287
"D_JOL D 2",136,1,"BlockProc1","Block1",38,"Pilot - Plane","F",19,"50",2119,"StudyProc3","Pilot - ?","plane",2257
"D_JOL D 2",136,1,"BlockProc1","Block1",78,"Blaze - Fire","F",20,"0",2273,"StudyProc3","Blaze - ?","hot",2989
"D_JOL D 2",136,1,"BlockProc1","Block1",23,"Bad - Delinquent","B",21,"100",2844,"StudyProc3","Bad - ?","evl",3478
"D_JOL D 2",136,1,"BlockProc1","Block1",67,"Stomach - Digestion","B",22,"100",2659,"StudyProc3","Stomach - ?","ache",8966
"D_JOL D 2",136,1,"BlockProc1","Block1",56,"Money - Wage","B",23,"0",6802,"StudyProc3","Money - ?","bank",5451
"D_JOL D 2",136,1,"BlockProc1","Block1",85,"News - Editor","B",24,"50",6833,"StudyProc3","Hammer - ?","dll",6317
"D_JOL D 2",136,1,"BlockProc1","Block1",12,"Sting - Hornet","B",25,"50",6775,"StudyProc3","News - ?","report",10306
"D_JOL D 2",136,1,"BlockProc1","Block1",32,"Cold - Bitter","B",26,"0",25911,"StudyProc3","Sting - ?","hornet",6762
"D_JOL D 2",136,1,"BlockProc1","Block1",39,"Plant - Root","B",27,"25",1578,"StudyProc3","Cold - ?","ice",5740
"D_JOL D 2",136,1,"BlockProc1","Block1",82,"Bird - Swan","B",28,"10",2923,"StudyProc3","Plant - ?","flower",2989
"D_JOL D 2",136,1,"BlockProc1","Block1",42,"Dog - Paw","B",29,"100",2245,"StudyProc3","Bird - ?","penguin",11503
"D_JOL D 2",136,1,"BlockProc1","Block1",15,"Out - Way","B",30,"0",8465,"StudyProc3","Dog - ?","furry",3381
"D_JOL D 2",136,1,"BlockProc1","Block1",7,"Clean - Hygiene","B",31,"50",4205,"StudyProc3","Out - ?","in",1895
"D_JOL D 2",136,1,"BlockProc1","Block1",9,"Water - Bridge","B",32,"50",8686,"StudyProc3","Clean - ?","dirty",7131
"D_JOL D 2",136,1,"BlockProc1","Block1",28,"Rock - Geology","B",33,"50",2770,"StudyProc3","Water- ?","drink",2835
"D_JOL D 2",136,1,"BlockProc1","Block1",59,"War - Revolution","B",34,"100",1623,"StudyProc3","Rock - ?","stone",5807
"D_JOL D 2",136,1,"BlockProc1","Block1",84,"Talk - Discussion","B",35,"50",2333,"StudyProc3","War - ?","revolution",3968
"D_JOL D 2",136,1,"BlockProc1","Block1",53,"Cow - Herd","B",36,"100",1584,"StudyProc3","Talk - ?","discusion",12696
"D_JOL D 2",136,1,"BlockProc1","Block1",18,"Card - Credit","B",37,"100",5328,"StudyProc3","Cow - ?","milk",7745
"D_JOL D 2",136,1,"BlockProc1","Block1",8,"Flower - Orchid","B",38,"75",3577,"StudyProc3","Card - ?","credit",3124
"D_JOL D 2",136,1,"BlockProc1","Block1",17,"Fish - Tuna","B",39,"100",2160,"StudyProc3","Flower - ?","orchid",3797
"D_JOL D 2",136,1,"BlockProc1","Block1",65,"Hammer - Chisel","B",40,"0",3146,"StudyProc3","Fish - ?","tuna",1858
"D_JOL D 2",136,1,"BlockProc1","Block1",34,"Assignment - Due","S",41,"0",3280,"StudyProc3","Amount - ?","number",2589
"D_JOL D 2",136,1,"BlockProc1","Block1",21,"Amount - Number","S",42,"0",2653,"StudyProc3","Assignment - ?","due",2391
"D_JOL D 2",136,1,"BlockProc1","Block1",11,"Site - Location","S",43,"100",2851,"StudyProc3","Site - ?","location",3985
"D_JOL D 2",136,1,"BlockProc1","Block1",46,"Waste - Dump","S",44,"100",4016,"StudyProc3","Waste - ?","trash",4234
"D_JOL D 2",136,1,"BlockProc1","Block1",6,"Jury - Trial","S",45,"100",2513,"StudyProc3","Jury - ?","trial",2340
"D_JOL D 2",136,1,"BlockProc1","Block1",62,"Design - Architecture","S",46,"0",1689,"StudyProc3","Design - ?","make",4763
"D_JOL D 2",136,1,"BlockProc1","Block1",33,"Bar - Grill","S",47,"0",4675,"StudyProc3","Bar - ?","drink",2486
"D_JOL D 2",136,1,"BlockProc1","Block1",19,"Liver - Kidney","S",48,"100",3435,"StudyProc3","Liver - ?","kidney",2803
"D_JOL D 2",136,1,"BlockProc1","Block1",76,"End - Begin","S",49,"100",1704,"StudyProc3","End - ?","begin",2805
"D_JOL D 2",136,1,"BlockProc1","Block1",13,"Wind - Blow","S",50,"100",2440,"StudyProc3","Wind - ?","blow",3393
"D_JOL D 2",136,1,"BlockProc1","Block1",29,"Soda - Pop","S",51,"100",1700,"StudyProc3","Soda - ?","pop",2600
"D_JOL D 2",136,1,"BlockProc1","Block1",24,"Cheese - Wine","S",52,"100",2077,"StudyProc3","Cheese - ?","wine",2528
"D_JOL D 2",136,1,"BlockProc1","Block1",22,"Toilet - Bathroom","S",53,"100",1851,"StudyProc3","Toilet - ?","turn",4833
"D_JOL D 2",136,1,"BlockProc1","Block1",81,"Decision - Choice","S",54,"25",7679,"StudyProc3","Decision - ?","choice",5111
"D_JOL D 2",136,1,"BlockProc1","Block1",70,"Foot - Shoe","S",55,"100",3218,"StudyProc3","Foot - ?","shoe",5003
"D_JOL D 2",136,1,"BlockProc1","Block1",14,"Future - Past","S",56,"100",2299,"StudyProc3","Future - ?","past",2393
"D_JOL D 2",136,1,"BlockProc1","Block1",83,"Salad - Lettuce","S",57,"75",2927,"StudyProc3","Salad - ?","lettuce",5154
"D_JOL D 2",136,1,"BlockProc1","Block1",80,"Bee - Honey","S",58,"100",4240,"StudyProc3","Bee - ?","honey",6389
"D_JOL D 2",136,1,"BlockProc1","Block1",43,"Child - Baby","S",59,"50",7205,"StudyProc3","Child - ?","play",3091
"D_JOL D 2",136,1,"BlockProc1","Block1",75,"Round - Circle","S",60,"100",1945,"StudyProc3","Round - ?","circle",5076
"D_JOL D 2",136,1,"BlockProc1","Block1",74,"Clutter - Pusher","U",61,"0",1433,"StudyProc3","Clutter - ?","trash",3807
"D_JOL D 2",136,1,"BlockProc1","Block1",54,"Sacking - Dietary","U",62,"0",1201,"StudyProc3","Sacking - ?","steal",3960
"D_JOL D 2",136,1,"BlockProc1","Block1",37,"Hungry - Park","U",63,"100",2532,"StudyProc3","Hungry - ?","eat",8606
"D_JOL D 2",136,1,"BlockProc1","Block1",20,"Woman - Lift","U",64,"0",1334,"StudyProc3","Woman - ?","nice",8329
"D_JOL D 2",136,1,"BlockProc1","Block1",25,"Belt - Soon","U",65,"0",3509,"StudyProc3","Belt - ?","pants",6815
"D_JOL D 2",136,1,"BlockProc1","Block1",36,"Floor - Discover","U",66,"0",1972,"StudyProc3","Floor - ?","ceiling",10257
"D_JOL D 2",136,1,"BlockProc1","Block1",27,"Business - Death","U",67,"0",2105,"StudyProc3","Business - ?","paper",8435
"D_JOL D 2",136,1,"BlockProc1","Block1",68,"Sight - Debate","U",68,"0",3456,"StudyProc3","Sight - ?","see",7308
"D_JOL D 2",136,1,"BlockProc1","Block1",48,"Bronze - Artery","U",69,"25",2073,"StudyProc3","Bronze - ?","gold",3042
"D_JOL D 2",136,1,"BlockProc1","Block1",55,"Hand - Fix","U",70,"100",10677,"StudyProc3","Hand - ?","fix",3306
"D_JOL D 2",136,1,"BlockProc1","Block1",58,"Position - Machine","U",71,"0",2427,"StudyProc3","Position - ?","machine",6593
"D_JOL D 2",136,1,"BlockProc1","Block1",52,"Car - Happy","U",72,"0",2462,"StudyProc3","Car - ?","accident",7126
"D_JOL D 2",136,1,"BlockProc1","Block1",35,"Tuck - Allow","U",73,"100",3882,"StudyProc3","Tuck - ?","llow",4471
"D_JOL D 2",136,1,"BlockProc1","Block1",40,"Lion - Art","U",74,"0",2763,"StudyProc3","Lion - ?","make",6068
"D_JOL D 2",136,1,"BlockProc1","Block1",72,"Accident - Strong","U",75,"0",2790,"StudyProc3","Accident - ?","car",4473
"D_JOL D 2",136,1,"BlockProc1","Block1",26,"Riddle - Sugar","U",76,"100",1787,"StudyProc3","Riddle - ?","solve",2896
"D_JOL D 2",136,1,"BlockProc1","Block1",10,"Add - Valley","U",77,"0",2553,"StudyProc3","Add - ?","subtract",6747
"D_JOL D 2",136,1,"BlockProc1","Block1",77,"Would - Cash","U",78,"50",2945,"StudyProc3","Would - ?","make",8727
"D_JOL D 2",136,1,"BlockProc1","Block1",45,"Sick - Hide","U",79,"0",6189,"StudyProc3","Sick - ?","healthy",30306
"D_JOL D 2",136,1,"BlockProc1","Block1",49,"Vase - King","U",80,"0",2050,"StudyProc3","Vase - ?","flower",3133
"D_JOL D 2",136,1,"BlockProc2","Block2",44,"Thimble - Thread","F",6,"90",2481,"StudyProc5","Thimble - ?","thread",3320
"D_JOL D 2",136,1,"BlockProc2","Block2",40,"Revenge - Even","F",7,"100",4371,"StudyProc5","Revenge - ?","game",8003
"D_JOL D 2",136,1,"BlockProc2","Block2",8,"Balloon - Pop","F",8,"100",3512,"StudyProc5","Balloon - ?","pop",3920
"D_JOL D 2",136,1,"BlockProc2","Block2",75,"Strawberry - Fruit","F",9,"100",4912,"StudyProc5","Strawberry - ?","fruit",2478
"D_JOL D 2",136,1,"BlockProc2","Block2",52,"Favorite - Best","F",10,"100",2085,"StudyProc5","Favorite - ?","best",2225
"D_JOL D 2",136,1,"BlockProc2","Block2",27,"Panther - Cat","F",11,"75",4797,"StudyProc5","Panther - ?","cat",3247
"D_JOL D 2",136,1,"BlockProc2","Block2",58,"Breakable - Glass","F",12,"100",4558,"StudyProc5","Breakable - ?","glass",3085
"D_JOL D 2",136,1,"BlockProc2","Block2",24,"Coffin - Dead","F",13,"100",4230,"StudyProc5","Coffin - ?","dead",2774
"D_JOL D 2",136,1,"BlockProc2","Block2",43,"Aircraft - Plane","F",14,"100",3569,"StudyProc5","Aircraft - ?","plane",5597
"D_JOL D 2",136,1,"BlockProc2","Block2",66,"Sardine - Fish","F",15,"100",2409,"StudyProc5","Sardine - ?","fish",2575
"D_JOL D 2",136,1,"BlockProc2","Block2",49,"League - Baseball","F",16,"50",4908,"StudyProc5","League - ?","baseball",4808
"D_JOL D 2",136,1,"BlockProc2","Block2",18,"Banker - Money","F",17,"50",2956,"StudyProc5","Banker - ?","money",6726
"D_JOL D 2",136,1,"BlockProc2","Block2",81,"Truthful - Honest","F",18,"100",2418,"StudyProc5","Truthful - ?","honest",3528
"D_JOL D 2",136,1,"BlockProc2","Block2",80,"Nap - Sleep","F",19,"100",3436,"StudyProc5","Nap - ?","sleep",4408
"D_JOL D 2",136,1,"BlockProc2","Block2",48,"Brawl - Fight","F",20,"100",2815,"StudyProc5","Brawl - ?","fight",3700
"D_JOL D 2",136,1,"BlockProc2","Block2",34,"Long - Extension","B",21,"100",2877,"StudyProc5","Long - ?","extension",7371
"D_JOL D 2",136,1,"BlockProc2","Block2",73,"Game - Clue","B",22,"50",5117,"StudyProc5","Game - ?","clue",4024
"D_JOL D 2",136,1,"BlockProc2","Block2",36,"Tie - Shoelace","B",23,"100",3745,"StudyProc5","Plant - ?","cactus",3630
"D_JOL D 2",136,1,"BlockProc2","Block2",21,"Mystery - Detective","B",24,"75",4205,"StudyProc5","Tie - ?","shoelace",5093
"D_JOL D 2",136,1,"BlockProc2","Block2",67,"End - Adjourn","B",25,"100",4666,"StudyProc5","Mystery - ?","detective",7671
"D_JOL D 2",136,1,"BlockProc2","Block2",13,"Dog - Furry","B",26,"90",4492,"StudyProc5","End - ?","start",5228
"D_JOL D 2",136,1,"BlockProc2","Block2",56,"Trash - Litter","B",27,"70",3861,"StudyProc5","Dog - ?","furry",6931
"D_JOL D 2",136,1,"BlockProc2","Block2",33,"Red - Cherry","B",28,"100",3687,"StudyProc5","Trash - ?","litter",2902
"D_JOL D 2",136,1,"BlockProc2","Block2",41,"Head - Scalp","B",29,"0",2953,"StudyProc5","Red - ?","cherry",2666
"D_JOL D 2",136,1,"BlockProc2","Block2",25,"Car - Driver","B",30,"100",3268,"StudyProc5","Head - ?","rest",18125
"D_JOL D 2",136,1,"BlockProc2","Block2",78,"Cut - Chop","B",31,"50",3535,"StudyProc5","Car - ?","vehicle",9801
"D_JOL D 2",136,1,"BlockProc2","Block2",69,"Donkey - Mule","B",32,"100",4259,"StudyProc5","Cut - ?","paper",14528
"D_JOL D 2",136,1,"BlockProc2","Block2",6,"Paper - Document","B",33,"50",6207,"StudyProc5","Donkey - ?","mule",2069
"D_JOL D 2",136,1,"BlockProc2","Block2",63,"Smell - Incense","B",34,"50",3936,"StudyProc5","Paper - ?","write",5701
"D_JOL D 2",136,1,"BlockProc2","Block2",16,"Eat - Dine","B",35,"90",4265,"StudyProc5","Smell - ?","nose",4862
"D_JOL D 2",136,1,"BlockProc2","Block2",53,"Scissors - Shears","B",36,"100",3368,"StudyProc5","Eat - ?","drink",5559
"D_JOL D 2",136,1,"BlockProc2","Block2",29,"Fight - Feud","B",37,"100",2650,"StudyProc5","Scissors - ?","shears",5610
"D_JOL D 2",136,1,"BlockProc2","Block2",35,"Plant - Cactus","B",38,"90",4026,"StudyProc5","Fight - ?","fued",7496
"D_JOL D 2",136,1,"BlockProc2","Block2",11,"Cold - Chill","B",39,"100",2785,"StudyProc5","Cold - ?","hot",3079
"D_JOL D 2",136,1,"BlockProc2","Block2",38,"Love - Affection","B",40,"100",4433,"StudyProc5","Love - ?","affection",8060
"D_JOL D 2",136,1,"BlockProc2","Block2",59,"Shave - Razor","S",41,"100",2306,"StudyProc5","Shave - ?","razor",3752
"D_JOL D 2",136,1,"BlockProc2","Block2",71,"Equal - Rights","S",42,"100",2714,"StudyProc5","Equal - ?","rights",2692
"D_JOL D 2",136,1,"BlockProc2","Block2",57,"Jar - Mason","S",43,"100",2936,"StudyProc5","Jar - ?","mason",4214
"D_JOL D 2",136,1,"BlockProc2","Block2",7,"Wax - Candle","S",44,"100",3607,"StudyProc5","Wax - ?","candle",4196
"D_JOL D 2",136,1,"BlockProc2","Block2",46,"Bracelet - Wrist","S",45,"100",3003,"StudyProc5","Bracelet - ?","wrist",3910
"D_JOL D 2",136,1,"BlockProc2","Block2",65,"Carbon - Element","S",46,"100",2767,"StudyProc5","Carbon - ?","element",5140
"D_JOL D 2",136,1,"BlockProc2","Block2",10,"Away - Gone","S",47,"100",3585,"StudyProc5","Away - ?","gone",4349
"D_JOL D 2",136,1,"BlockProc2","Block2",76,"Drink - Water","S",48,"100",4769,"StudyProc5","Drink - ?","eat",3955
"D_JOL D 2",136,1,"BlockProc2","Block2",61,"Ground - Earth","S",49,"50",3633,"StudyProc5","Ground - ?","earth",3299
"D_JOL D 2",136,1,"BlockProc2","Block2",50,"Lonely - Alone","S",50,"100",3127,"StudyProc5","Lonely - ?","alone",3972
"D_JOL D 2",136,1,"BlockProc2","Block2",12,"Seatbelt - Safety","S",51,"100",4284,"StudyProc5","Wet - ?","dry",2331
"D_JOL D 2",136,1,"BlockProc2","Block2",51,"Lie - Truth","S",52,"100",3332,"StudyProc5","Seatbelt - ?","car",2529
"D_JOL D 2",136,1,"BlockProc2","Block2",22,"Communication - Phone","S",53,"100",4299,"StudyProc5","Lie - ?","truth",2490
"D_JOL D 2",136,1,"BlockProc2","Block2",68,"Reel - Rod","S",54,"100",2798,"StudyProc5","Communication - ?","phone",3710
"D_JOL D 2",136,1,"BlockProc2","Block2",14,"Tick - Flea","S",55,"100",3342,"StudyProc5","Reel - ?","rail",5360
"D_JOL D 2",136,1,"BlockProc2","Block2",85,"Noise - Loud","S",56,"0",5679,"StudyProc5","Tick - ?","flea",4368
"D_JOL D 2",136,1,"BlockProc2","Block2",62,"Have - Own","S",57,"0",5487,"StudyProc5","Noise - ?","loud",3050
"D_JOL D 2",136,1,"BlockProc2","Block2",84,"Temper - Tantrum","S",58,"0",10577,"StudyProc5","Temper - ?","tantrum",3088
"D_JOL D 2",136,1,"BlockProc2","Block2",60,"Tan - Sun","S",59,"100",1989,"StudyProc5","Have - ?","own",5097
"D_JOL D 2",136,1,"BlockProc2","Block2",37,"Maroon - Justice","U",60,"75",5763,"StudyProc5","Tan - ?","sun",1893
"D_JOL D 2",136,1,"BlockProc2","Block2",83,"Cloth - Stretch","U",61,"0",4482,"StudyProc5","Maroon - ?","justice",3245
"D_JOL D 2",136,1,"BlockProc2","Block2",30,"Election - Maze","U",62,"50",3563,"StudyProc5","Cloth - ?","stretch",3180
"D_JOL D 2",136,1,"BlockProc2","Block2",31,"Charm - Vehicle","U",63,"70",7093,"StudyProc5","Steak - ?","buy",7914
"D_JOL D 2",136,1,"BlockProc2","Block2",23,"Obtain - Meat","U",64,"50",3096,"StudyProc5","Election - ?","vote",5390
"D_JOL D 2",136,1,"BlockProc2","Block2",42,"Able - Crackle","U",65,"100",4769,"StudyProc5","Charm - ?","wish",9617
"D_JOL D 2",136,1,"BlockProc2","Block2",15,"Shake - Shell","U",66,"75",3637,"StudyProc5","Obtain - ?","meat",5154
"D_JOL D 2",136,1,"BlockProc2","Block2",64,"Fiction - Listen","U",67,"100",3439,"StudyProc5","Able - ?","can",2335
"D_JOL D 2",136,1,"BlockProc2","Block2",82,"Joke - Keys","U",68,"100",2431,"StudyProc5","Shake - ?","turn",8868
"D_JOL D 2",136,1,"BlockProc2","Block2",32,"Hate - Name","U",69,"100",2710,"StudyProc5","Fiction - ?","listen",3634
"D_JOL D 2",136,1,"BlockProc2","Block2",54,"Bang - Fuzzy","U",70,"75",3943,"StudyProc5","Joke - ?","funny",10635
"D_JOL D 2",136,1,"BlockProc2","Block2",19,"Clear - Moat","U",71,"100",4073,"StudyProc5","Clothes - ?","stretch",9444
"D_JOL D 2",136,1,"BlockProc2","Block2",26,"Wet - Dry","S",72,"100",2483,"StudyProc5","Hate - ?","love",4526
"D_JOL D 2",136,1,"BlockProc2","Block2",17,"Steak - Give","U",73,"50",2856,"StudyProc5","Bang - ?","head",7537
"D_JOL D 2",136,1,"BlockProc2","Block2",79,"Late - Early","U",74,"50",4003,"StudyProc5","Clear - ?","mind",5544
"D_JOL D 2",136,1,"BlockProc2","Block2",45,"Toil - Lease","U",75,"90",3489,"StudyProc5","Toil - ?","tar",9302
"D_JOL D 2",136,1,"BlockProc2","Block2",72,"Sign - Loan","U",76,"75",3081,"StudyProc5","Sign - ?","write",9403
"D_JOL D 2",136,1,"BlockProc2","Block2",39,"Ounce - Both","U",77,"100",5003,"StudyProc5","Ounce - ?","both",3034
"D_JOL D 2",136,1,"BlockProc2","Block2",77,"Morning - Temperature","U",78,"100",4478,"StudyProc5","Morning - ?","early",4287
"D_JOL D 2",136,1,"BlockProc2","Block2",9,"Children - Mirror","U",79,"25",4654,"StudyProc5","Children - ?","loud",5818
"D_JOL D 2",136,1,"BlockProc2","Block2",55,"Main - Scar","U",80,"100",3873,"StudyProc5","Main - ?","start",18939
